Motorname,Motornummer,Motorfamilie,Stillstandsstrom,Spitzenstrom,Grenzdrehzahl,Motorpolzahl,Kt,L,R,J,Einsatzphi,Endwertphi,MTANG,MLGQ,MLGD,MLGC,MLGP,KC,KTN,PIDT2,GVFBT,GV,GVTN,FBtype,Respoles,Resphase,DICONT,Unenn,RedFaktor,Ipeak,MVANGLP
BH-624-C,530,5,19,62,3600,6,1.48,10,0.53,20.3,1800,20,0,4.8,0.7,0.7,0.4,0.5,0.6,1,0.4,5.486486486,10,1,2,0,620,560,0.8,38,20
BH-624-C,530,5,19,62,3600,6,1.48,10,0.53,20.3,1800,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,2.743243243,10,1,2,0,640,560,0.8,38,20
BH-624-C,530,5,19,62,3600,6,1.48,10,0.53,20.3,1800,20,0,3.36,0.7,0.7,0.4,0.5,0.6,1,0.4,7.837837838,10,1,2,0,614,560,0.8,28,20
BH626E*,531,5,20,74,4000,6,1.8,10.7,0.43,30.4,2000,0,20,3.5,0.2,0.6,0.3,1,0.6,0.2,0.2,5,15,4,0,0,614,675,0.8,28,0
BH626E*,531,5,20,74,4000,6,1.8,10.7,0.43,30.4,2000,0,20,3.5,0.2,0.6,0.3,1,0.6,0.2,0.2,5,15,4,0,0,620,675,0.8,40,0
BH-822-D,532,5,18.1,66.8,3000,6,1.92,20.8,0.583,48.8,1500,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,620,560,0.8,36.2,20
BH-822-D,532,5,18.1,66.8,3000,6,1.92,20.8,0.583,48.8,1500,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,5.083333333,10,1,2,0,640,560,0.8,36.2,20
BH-822-D,532,5,18.1,66.8,3000,6,1.92,20.8,0.583,48.8,1500,20,0,6.9888,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,614,560,0.8,28,20
BH-824-D,533,5,32,118,2500,6,2.08,11,0.233,84,1250,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,8.076923077,10,1,2,0,640,560,0.8,64,20
BH-824-D,533,5,32,118,2500,6,2.08,11,0.233,84,1250,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,4.615384615,10,1,2,0,670,560,0.8,64,20
BH-824-D,533,5,32,118,2500,6,2.08,11,0.233,84,1250,20,0,5.28,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,620,560,0.8,40,20
BH824D*,533,5,32,118,3000,6,1.8,11,0.23,84,1500,0,20,1.5,0.4,0.6,0.3,0.5,0.6,1,0.6,4,15,1,2,0,640,675,1,80,0
BH-826-C,534,5,39.7,145,2500,6,2.34,9,0.167,126,1250,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,640,560,1,79.4,20
BH-826-C,534,5,39.7,145,2500,6,2.34,9,0.167,126,1250,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,6.15,10,1,2,0,670,560,1,79.4,20
BH-822-C,552,129,8.1,31.7,1600,6,4.29,110,2.7,48.8,800,35,30,17,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,610,675,1,16.2,35
BH-222-E,553,129,2.5,5.2,7000,4,0.96,74,8.9,1,3500,20,30,3.3,0.4,0.6,0.3,1,0.6,0.5,0.2,2.5,5,0,2,0,603,675,1,5,20
BH-224-G,554,129,2.9,9.4,4600,4,1.2,90,7.4,1.73,2350,35,30,4.1,0.4,0.6,0.3,1,0.6,0.5,0.2,2.5,5,0,2,0,603,675,1,5.8,35
BH-622-A,555,129,4.2,15.3,2000,6,3.51,128,7.8,10.28,1000,34,36,11.5,0.4,0.6,0.3,1,0.6,1,1.4,3,10,0,2,0,606,675,1,8.4,34
BH-624-G,556,129,10.5,36.8,2600,6,2.45,32,1.6,20.3,1300,17,31,4.8,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,610,675,1,20,17
BH-626-C,557,129,8.4,30.4,1550,6,4.35,61,2.2,30.37,775,25,32,9.2,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,610,675,1,16.8,25
BH-126-B,558,129,2.6,9,7500,4,0.74,37.6,8.2,0.76,3750,0,20,1.7,0.4,0.6,0.3,1,0.6,1,0.4,1,10,0,2,0,603,675,1,5.2,0
BH-226-C,559,129,4.5,16.5,4900,4,1.25,44,4.1,2.5,2450,15,40,4,0.4,0.6,0.3,1,0.6,0.5,0.2,2.5,5,0,2,0,606,675,1,9,15
BH-426-B,560,129,8.1,26.7,4000,4,1.95,48,2.3,10,1600,25,35,12,0.4,0.6,0.3,1,0.6,1,0.4,4,10,0,2,0,610,675,1,16.2,25
BH-122-A,561,129,1,3.6,7500,4,0.705,120,35,0.309,3750,35,30,5.4,0.4,0.6,0.3,1,0.6,0.5,0.2,3,5,0,2,0,603,675,1,2,35
BH-124-B,562,129,1.8,6.3,7500,4,0.743,58,12.4,0.461,3750,20,30,2.6,0.4,10.6,0.3,1,0.6,0.5,0.2,3,5,0,2,0,603,675,1,3.6,20
BH-226-E,563,129,3,11.5,3200,4,1.86,92,8.5,2.5,1600,25,26,4.1,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,603,675,1,6,25
BH-422-D,564,129,4,14.4,4600,4,1.45,89,6.1,3.23,2300,45,38,8,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,606,675,1,8,45
BH-424-D,565,129,6.3,22.5,3700,4,1.75,60,3.3,7,1850,19,34,5.4,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,606,675,1,12,19
BH-622-B,566,129,8.4,37.7,4000,6,1.77,32,1.9,10.28,2000,37,34,4.8,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,610,675,1,16.8,37
BH-426-C,567,129,12.4,40.7,5400,4,1.25,19.2,0.9,9.29,2500,15,34,4,0.4,0.6,0.3,1,0.6,1,0.4,4,10,0,2,0,620,675,1,24.8,15
BH-624-C,568,129,18.7,62.2,4500,6,1.48,4,0.5,20.34,2250,25,33,1.2,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,620,675,1,37.4,25
BH-624-D,569,129,12.4,44.4,4500,6,2.07,23,1,20.34,1650,27,33,4.83,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,620,675,1,24.8,27
BH-624-E,570,129,14.5,51.8,4500,6,1.77,17,0.7,20.34,1925,15,30,3.57,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,620,675,1,28,15
BH-626-A,571,129,17.5,65.6,4500,6,2.02,13.6,0.5,30.37,1650,19,31,4.08,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,620,675,1,35,19
BH-626-B,572,129,16.3,59,4500,6,2.24,16.8,0.6,30.37,1500,24,33,5.04,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,620,675,1,32.6,24
BH-626-E,573,129,19.7,73.8,4500,6,1.8,10.7,0.4,30.37,1850,13,30,5,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,620,675,1,39.4,13
BH-822-D,574,129,18.1,66.8,4000,6,1.92,20.8,0.6,48.81,1800,15,30,6.24,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,620,675,1,36.2,15
BH-824-B,575,129,20,72,3000,6,3.37,29.3,0.6,84.06,1000,35,30,8.79,0.4,0.6,0.3,1,0.6,0.1,0,3,10,0,2,0,620,675,1,40,35
BH-826-A,576,129,20,79.2,3000,6,4.29,29.3,0.6,126.09,750,14,30,8.79,0.4,0.6,0.3,1,0.6,0.1,0,3,10,0,2,0,620,675,1,40,14
MT302A,577,129,2.44,9,4500,8,0.54,26.25,7.77,0.465,3000,20,25,1.918,0.6,0.361,0.1,1,1,0.5,0.3,4,50,0,2,300,603,325,1,6,60
MT304A,578,129,2.59,10,3000,8,0.985,43.5,7.93,0.808,1875,20,20,5.93,0.6,0.398,0.175,1,1.3,0.5,0.4,4,50,0,2,300,603,325,1,6,45
MT304B,579,129,5.26,20.9,6000,8,0.473,10.5,1.79,0.808,4500,20,25,1.95,0.6,0.472,0.2,1,1.4,0.5,0.4,10,50,0,2,300,606,325,1,12,30
MT306A,580,129,2.73,11.1,2500,8,1.255,45,7.75,1.11,1500,20,30,5.25,0.4,0.4,0.24,1,1.5,0.5,0.4,3,50,0,2,300,603,325,1,6,35
MT306B,581,129,5.35,22.2,4600,8,0.63,12.75,1.94,1.11,3200,10,25,1.97,0.6,0.3,0.198,1,1.3,0.5,0.4,3.5,50,0,2,300,606,325,1,12,45
MT308B,582,129,5.16,24.5,3000,8,0.947,16.5,2.11,1.749,2250,10,25,2.518,0.6,0.444,0.225,1,1.3,0.5,0.4,1.75,50,0,2,300,606,325,1,12,25
MT502A,583,129,2.59,10.4,2400,8,1.27,43.5,11.1,5.1,1200,20,20,6.04,0.6,0.49,0.288,1,1.3,0.5,0.4,4,50,0,2,300,603,325,1,6,45
MT502B,584,129,5.02,20.4,4000,8,0.66,11.625,3.05,5.1,2750,20,15,3.152,0.6,0.527,0.293,1,1.3,0.5,0.4,8,50,0,2,300,606,325,1,12,30
MT504A,585,129,5,20.8,2400,8,1.28,21.75,3.42,9.3,1600,15,20,2.7,0.6,0.495,0.248,1,1.3,0.5,0.4,10,50,0,2,300,606,325,1,12,45
MT504B,586,129,8.6,34.7,4000,8,0.775,7.875,1.18,9.3,3000,10,20,1.73,0.6,0.449,0.258,1,1,0.5,0.4,7.5,50,0,2,300,610,325,1,20,30
MT506A,587,129,8,37.2,2300,8,1.37,10.95,1.46,18.1,1600,5,15,3.344,0.6,0.459,0.251,1,1.3,0.5,0.4,7.5,50,0,2,300,610,325,1,20,35
MT506B,588,129,15.8,74.4,4000,8,0.69,2.85,0.371,18.1,3000,0,15,2.28,0.6,0.6,0.3,1,1,0.5,0.4,5,50,0,2,300,614,325,1,28,0
MT506B,589,129,15.8,74.4,4000,8,0.69,2.85,0.371,18.1,3000,5,30,2.28,0.6,0.6,0.3,1,1,0.5,0.4,5,50,0,2,300,620,325,1,40,10
MT702A,590,129,15.9,51.1,2200,8,1.4,8.925,0.539,54,1100,15,20,6.603,0.6,0.49,0.269,1,1.7,0.5,0.4,20,50,0,2,300,620,325,1,40,45
MT704A,591,129,21.1,67.1,2000,8,1.55,6.15,0.338,78,1250,20,5,3.991,0.6,0.428,0.254,1,1.6,0.5,0.4,12,50,0,2,300,620,325,1,40,35
MT706C,592,129,19.6,62.5,1300,8,2.45,10.5,0.426,126,800,20,10,4.28,0.6,0.443,0.268,1,1.6,0.5,0.4,20,50,0,2,300,620,325,1,40,45
MT302A,593,129,2.44,9,4500,8,0.54,26.25,7.77,0.465,3000,20,25,1.918,0.6,0.361,0.1,1,1,0.5,0.3,4,50,4,2,0,603,325,1,6,60
MT304A,594,129,2.59,10,3000,8,0.985,43.5,7.93,0.808,1875,20,20,5.93,0.6,0.398,0.175,1,1.3,0.5,0.4,4,50,4,2,0,603,325,1,6,45
MT304B,595,129,5.26,20.9,6000,8,0.473,10.5,1.79,0.808,4500,20,25,1.95,0.6,0.472,0.2,1,1.4,0.5,0.4,10,50,4,2,0,606,325,1,12,30
MT306A,596,129,2.73,11.1,2500,8,1.255,45,7.75,1.11,1500,20,30,5.25,0.4,0.4,0.24,1,1.5,0.5,0.4,3,50,4,2,0,603,325,1,6,35
MT306B,597,129,5.35,22.2,4600,8,0.63,12.75,1.94,1.11,3200,10,25,1.97,0.6,0.3,0.198,1,1.3,0.5,0.4,3.5,50,4,2,0,606,325,1,12,45
MT308B,598,129,5.16,24.5,3000,8,0.947,16.5,2.11,1.749,2250,10,25,2.518,0.6,0.444,0.225,1,1.3,0.5,0.4,1.75,50,4,2,0,606,325,1,12,25
MT502A,599,129,2.59,10.4,2400,8,1.27,43.5,11.1,5.1,1200,20,20,6.04,0.6,0.49,0.288,1,1.3,0.5,0.4,4,50,4,2,0,603,325,1,6,45
MT502B,600,129,5.02,20.4,4000,8,0.66,11.625,3.05,5.1,2750,20,15,3.152,0.6,0.527,0.293,1,1.3,0.5,0.4,8,50,4,2,0,606,325,1,12,30
MT504A,601,129,5,20.8,2400,8,1.28,21.75,3.42,9.3,1600,15,20,2.7,0.6,0.495,0.248,1,1.3,0.5,0.4,10,50,4,2,0,606,325,1,12,45
MT504B,602,129,8.6,34.7,4000,8,0.775,7.875,1.18,9.3,3000,10,20,1.73,0.6,0.449,0.258,1,1,0.5,0.4,7.5,50,4,2,0,610,325,1,20,30
MT506A,603,129,8,37.2,2300,8,1.37,10.95,1.46,18.1,1600,5,15,3.344,0.6,0.459,0.251,1,1.3,0.5,0.4,7.5,50,4,2,0,610,325,1,20,35
MT506B,604,129,15.8,74.4,4000,8,0.69,2.85,0.371,18.1,3000,0,15,2.28,0.6,0.6,0.3,1,1,0.5,0.4,5,50,4,2,0,614,325,1,28,0
MT506B,605,129,15.8,74.4,4000,8,0.69,2.85,0.371,18.1,3000,5,30,2.28,0.6,0.6,0.3,1,1,0.5,0.4,5,50,4,2,0,620,325,1,40,10
MT702A,606,129,15.9,51.1,2200,8,1.4,8.925,0.539,54,1100,15,20,6.603,0.6,0.49,0.269,1,1.7,0.5,0.4,20,50,4,2,0,620,325,1,40,45
MT704A,607,129,21.1,67.1,2000,8,1.55,6.15,0.338,78,1250,20,5,3.991,0.6,0.428,0.254,1,1.6,0.5,0.4,12,50,4,2,0,620,325,1,40,35
MT706C,608,129,19.6,62.5,1300,8,2.45,10.5,0.426,126,800,20,10,4.28,0.6,0.443,0.268,1,1.6,0.5,0.4,20,50,4,2,0,620,325,1,40,45
MT522B,609,129,2.98,12.1,4000,8,1.107,45.03,8.66,5.1,2338,30,15,8,0.8,0.4,0.1,1,0.5,0.5,0.4,15.058,200,0,2,300,606,675,1,12,40
MT524C,610,129,5.4,23.2,4000,8,1.163,21.7,2.97,9.3,2763,25,15,8.713,0.6,0.25,0.15,1,1.4,0.5,0.4,13.768,50,0,2,300,610,675,1,20,35
MT526B,611,129,5.88,28.2,3600,8,1.83,24.692,2.65,18.1,2082,20,12,9.85,0.6,0.534,0.241,1,1.4,0.5,0.4,14.954,20,0,2,300,610,675,1,20,55
MT322A,612,129,2.01,7.9,6000,8,0.616,38.1,11.19,0.465,5400,0,35,1.35,0.6,0.6,0.15,1,1.2,0.5,0.4,1.5,50,0,2,300,603,675,1,6,0
MT324A,613,129,3.01,12.7,6000,8,0.779,28.5,5.45,0.808,4200,35,22,6,0.6,0.2,0.1,1,1.4,0.5,0.4,3.494,20,0,2,300,606,675,1,12,35
MT328B,614,129,3.65,18.7,5000,8,1.238,28.1,4.22,1.75,3660,23,26,3.965,0.6,0.4,0.101,1,1,0.5,0.4,5.822,20,0,2,300,606,675,1,12,41
MT722B,615,129,10.7,36.7,3000,8,2.07,23.5,1.205,54,1594,23,15,12,0.6,0.477,0.18,1,1.4,1,0.4,16.794,20,0,2,300,614,675,1,28,45
MT724A,616,129,13,45.6,2250,8,2.43,21.1,0.887,78,1785,20,31,10.802,0.6,0.4,0.145,1,1.4,0.5,0.4,42.969,20,0,2,300,620,675,1,40,55
MT726B,617,129,17.3,61.1,2300,8,2.75,14,0.618,126,1590,28,8,6.75,0.6,0.8,0.713,1,1.7,1,0.4,20,50,0,2,300,620,675,1,40,40
DH082A,627,129,4.9,18,300,24,6.45,23,4.81,194,132,15,0,13.5,0.6,0.97,0.636,1,1.4,0.5,0.4,20,200,0,24,210,614,675,1,18,25
MH-823-D,628,129,18.1,66.8,4000,6,1.92,20.8,0.6,351,1800,15,30,6.24,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,620,675,1,36.2,15
BM-4305A,629,129,6,18,650,18,2.52,23.6,3.3,40,310,12,7,8,0.6,0.75,0.6,1,1.4,1,0.4,3,40,4,2,0,620,325,1,18,55
BM-26001,630,129,70,140,562,64,1.85,3.2,0.31,2240,506,5,0,6.411,0.6,0.619,0.483,1,0.5,1,1,25,300,0,16,30,670,675,1,140,0
BM-26001,631,129,70,140,562,64,1.85,3.2,0.31,2240,506,5,0,6.411,0.6,0.619,0.483,1,0.5,1,1,25,300,4,16,0,670,675,1,140,0
MPM1903D,632,129,25,75,1200,6,4,25,1.09,11,560,26,20,30,0.6,0.8,0.35,1,1.3,1,0.6,5,14,0,2,30,640,675,1,75,60
BH-626-D,633,129,12.5,45,2300,6,2.92,28,1.08,30.37,1150,30,30,4.2,0.4,0.6,0.3,1,0.6,1,0.4,1.5,10,0,2,0,610,675,1,20,0
MT1502A,634,129,2.21,7.2,6000,8,0.202,10.7,6.85,104,5400,0,35,0.9,0.6,0.6,0.25,1,0.8,1,0.2,1,8,0,2,300,603,325,1,6,0
MT708A,635,129,51,156.7,2200,8,1.49,2.51,0.091,196,1316,20,12,6.2,0.6,0.38,0.3,1,1.5,3,0.6,6.179,23,0,2,300,670,325,1,140,43
MT508A,636,129,15.8,69.5,2800,8,1.09,5.59,0.522,26.6,1713,17,10,3.253,0.6,0.7,0.4,1,1.4,1,0.2,11.373,13,0,2,300,620,325,1,40,10
MT702B,637,129,24.5,83.9,3300,8,0.91,5,0.228,54,2104,13,34,3.5,0.6,0.4,0.35,1,1.7,1,0.6,10.053,14,0,2,300,640,325,1,80,42
MT524A*,638,129,2.7,11.6,2300,8,2.33,49,11.68,9.3,1360,22.5,20,2.205,0.8,0.375,0.1,1,1.4,0.5,0.4,18.9,50,0,2,300,603,675,1,6,45
MH-427-C,639,129,12.4,40.7,5400,4,1.25,19.2,0.9,65.7,2500,15,34,4,0.4,0.6,0.3,1,0.6,1,0.4,4,10,0,2,0,620,675,1,24.8,15
MH-625-C,640,129,18.7,62.2,4500,6,1.48,4,0.5,140.6,2250,25,33,1.2,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,620,675,1,37.4,25
MH-625-D,641,129,12.4,44.4,4500,6,2.07,23,1,140.6,1650,27,33,4.83,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,620,675,1,24.8,27
MH-625-E,642,129,14.5,51.8,4500,6,1.77,17,0.7,140.6,1925,15,30,3.57,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,620,675,1,28,15
MH-627-A,643,129,17.5,65.6,4500,6,2.02,13.6,0.5,212,1650,19,31,4.08,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,620,675,1,35,19
MH-627-B,644,129,16.3,59,4500,6,2.24,16.8,0.6,212,1500,24,33,5.04,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,620,675,1,32.6,24
MH-627-E,645,129,19.7,73.8,4500,6,1.8,10.7,0.4,212,1850,13,30,5,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,620,675,1,39.4,13
MH-825-B,646,129,20,72,3000,6,3.37,29.3,0.6,599,1000,35,30,8.79,0.4,0.6,0.3,1,0.6,0.1,0,3,10,0,2,0,620,675,1,40,35
MH-827-A,647,129,20,79.2,3000,6,4.29,29.3,0.6,888,750,14,30,8.79,0.4,0.6,0.3,1,0.6,0.1,0,3,10,0,2,0,620,675,1,40,14
MH-427-B,648,129,8.1,26.7,4000,4,1.95,48,2.3,10,1600,25,35,12,0.4,0.6,0.3,1,0.6,1,0.4,10,10,0,2,0,610,675,1,16.2,25
MH-425-D,649,129,6.3,22.5,3700,4,1.75,60,3.3,7,1850,19,34,5.4,0.4,0.6,0.3,1,0.6,1,0.4,10,10,0,2,0,606,675,1,12,19
MH-125-B,650,129,1.8,6.3,7500,4,0.743,58,12.4,461,3750,20,30,2.6,0.4,0.6,0.3,1,0.6,0.5,0.2,7,5,0,2,0,603,675,1,3.6,20
MH-225-G,651,129,2.9,9.4,4600,4,1.2,90,7.4,1730,2350,35,30,4.1,0.4,0.6,0.3,1,0.6,0.5,0.2,8,5,0,2,0,603,675,1,5.8,35
MT-1504A,652,129,2.93,11,6000,8,0.258,6.5,3.77,195,5400,20,25,0.45,0.4,0.4,0.7,1,1,0,0.4,11.503,8,0,2,300,603,325,1,11,26
DH-102A,653,129,5.3,20,300,32,10,32,6.4,992,224,20,13,5.5,0.6,0.6,0.2,1,0.6,0,0.4,15,30.927,0,32,300,610,675,1,20,28
MT-308A,654,129,2.58,11,1500,8,1.898,46.2,8.45,1.75,976,20,18,6,0.4,0.6,0.3,1,1.3,0,0.4,3.4,10,0,2,300,603,325,1,6,47
DH-083M,655,129,4.68,18,500,24,10,38.15,5.92,301,326,10,0,5.82,0.4,0.6,0.3,1,1.5,1,0.4,9,12,4,2,0,610,675,1,18,45
D-081M,656,129,5.38,18,500,24,3.57,13.67,3.39,143,425,41,0,1.5,0.4,0.6,0.5,1,0.7,0,0.4,13,100,4,2,0,610,325,1,18,60
DH-081M,657,129,5.38,18,500,24,3.57,13.67,3.39,143,450,0,5,2.15,0.4,0.6,0.5,1,1.3,0,0.4,27,5,4,2,0,610,675,1,18,0
MH-223-E,658,129,2.5,5.2,7000,4,0.96,74,8.9,1,3500,20,30,3.3,0.4,0.6,0.3,1,0.6,0.5,0.2,2.5,5,0,2,0,603,675,1,5,20
MH-227-C,659,129,4.5,16.5,4900,4,1.25,44,4.1,2.5,2450,15,40,4,0.4,0.6,0.3,1,0.6,0.5,0.2,2.5,5,0,2,0,606,675,1,9,15
D-141M,660,129,7.5,20,150,32,10,22.27,3.13,710,120,12,0,3.6,0.4,0.7,0.4,1,1.6,0,0.4,45,6,4,2,0,610,325,1,20,30
DH-141M,661,129,7.5,28,250,32,10,22.27,3.13,710,139,15,0,4.9,0.4,0.7,0.3,1,1.5,0,0.4,26,0,4,2,0,614,675,1,28,25
MT-322A,662,129,2.01,7.9,6000,8,0.617,28.9,11.19,465,3825,25,27,2.5,0.4,0.6,0.3,1,1.5,0,0.4,2,100,0,2,300,606,675,1,7.9,50
MT-328A,663,129,1.94,10.3,3000,8,2.248,87.4,14.5,1749,1833,13,17,3.93,0.4,0.6,0.3,1,1.5,0,0.4,1.7,0,4,2,300,603,675,1,10.3,47
MT-1504A,664,129,2.93,11,6000,8,0.258,9,3.77,195,3000,0,25,1.5,0.4,0.6,0.3,1,1,0,0.4,2.9,0,0,2,300,606,325,1,11,0
D-141M,665,129,7.5,20,200,32,10,22.27,3.13,710,72,20,0,4.9,0.4,0.7,0.3,1,1.5,0,0.4,26,0,4,2,0,614,325,1,28,60
D-103M,666,129,5.7,20,120,32,10,28.2,5.75,1750,55,13,3,4.23,0.4,0.6,0.3,1,1.5,0,0.4,36,0,4,2,0,610,325,1,20,60
DH-103M,667,129,5.52,28,250,32,10,28.2,5.75,1750,155,40,0,5.92,0.4,0.6,0.3,1,1.3,0,0.4,55.94,8,4,2,0,614,675,1,28,40
DH-063M,668,129,4.15,18,800,16,4.4312,18.6,4.83,86,720,0,8,6,0.6,0.922,0.476,1,0.5,0.5,0.4,19.93,7,4,16,0,610,675,1,18,0
DH-102M,669,129,4.39,20,300,32,10,31,6.4,992,224,12,0,4,0.6,0.6,0.4,1,1.5,0,0.4,35,0,4,32,0,610,675,1,20,25
MH-225-G,670,129,2.9,10.4,4700,4,1.2,90,7.4,11.4,2350,35,30,4.1,0.4,0.6,0.3,1,0.6,0.5,0.2,2.5,5,0,2,0,603,675,1,5.8,35
M-407A,671,129,9.4,27.3,1700,4,1.87,43,1.7,65,1063,27,25,6,0.4,0.6,0.4,1,1.5,0,0.4,6.9,0,0,2,120,610,325,1,20,60
B-806A,672,129,49.1,154,1550,6,2.21,5.4,0.13,126,1030,33,17,3.22,0.4,0.6,0.3,1,1.2,0,0.6,15.836,7,0,2,30,640,325,1,80,50
M-807A,673,129,49.1,154,1550,6,2.21,5.4,0.13,882,1030,33,17,3.22,0.4,0.6,0.3,1,1.2,0,0.6,15.836,7,0,2,30,640,325,1,80,50
ME-807A,674,129,49.1,154,1550,6,2.21,5.4,0.13,882,1030,33,17,3.22,0.4,0.6,0.3,1,1.2,0,0.6,15.836,7,4,2,0,640,325,1,80,50
B-606A,675,129,20,62,1550,6,2.24,10.34,0.5,30,946,28,19,4.46,0.6,0.6,0.3,1,1.8,0,0.4,6,5,0,2,30,620,325,1,40,60
BH-828D,676,129,54,134,2500,6,3.16,5.575,0.19,168,28,45,20,8.54,0.4,0.6,0.3,1,0.6,0,0.6,3.75,50,0,2,0,670,675,1,134,52
M-205C,677,129,9.8,29.5,6200,4,0.623,7.75,0.786,12.11,4474,27,30,1.125,0.4,0.6,0.3,1,1.5,0,0.4,1.8,0,0,2,120,610,325,1,13.7,45
M-605C,678,129,39.4,114.8,4300,6,0.79,2.571,0.126,142,2913,22,10,1.1,0.6,0.6,0.3,1,1.2,0,0.4,11,0,0,2,30,620,325,1,40,22
DH-103M,679,129,5.5,28,250,32,10,28.2,5.75,1750,155,10,0,5.92,0.4,0.6,0.3,1,1.3,0.4,0.4,1000,0,4,2,0,614,675,1,28,40
D-143M,680,129,9.39,40,60,32,10,30,3.6,5420,24,13,0,9.3,0.4,0.6,0.3,1,1.4,0,0.2,38,0,4,2,0,620,325,1,40,35
DH-143M,681,129,9.39,40,120,32,10,30,3.6,5420,85,20,0,9.3,0.4,0.6,0.3,1,1.2,0,0.4,37,0,4,2,0,620,675,1,40,27
MT-1506A,682,129,2.89,11.4,6000,8,0.476,12,5.33,0.317,3400,15,20,1.323,0.4,0.6,0.3,1,0.8,0,0.4,1.25,0,0,2,30,606,325,1,11.4,25
MT-1502A,683,129,2.21,7.2,6000,8,0.202,9.8,6.85,0.127,5400,0,30,2,0.4,0.6,0.3,1,1.2,0,0.4,3.722,0,0,2,30,606,325,1,7.2,0
MT-302A,684,129,2.44,9,4500,8,0.54,25.7,7.77,0.465,2451,30,25,2.997,0.4,0.6,0.3,1,1.6,0,0.4,1.75,0,0,2,30,606,325,1,9,30
MH-623-B,685,129,8.4,37.7,4000,6,1.77,32,1.9,71.6,2000,37,34,4.8,0.4,0.6,0.3,1,0.6,1,0.4,3,10,0,2,0,610,675,1,16.8,37
*MT506B,686,129,15.8,74.4,4000,8,0.69,2.85,0.371,18.1,3000,0,8,0.6195,0.6,0.6,0.3,1,1,0.5,0.4,5,50,4,2,0,610,325,1,20,0
BM-26005,687,129,70,140,60,64,41.4,7.5,0.707,1063,506,5,0,7.8,0.6,0.619,0.483,1,1,1,1,25,300,4,16,0,670,675,1,140,0
MT-502D,688,129,2.98,6,1200,8,1.11,57,8.66,51,446,25,15,2.5,0.6,0.6,0.3,1,0.8,0,0.6,12.65,0,0,2,300,603,160,1,6,30
D062M,689,129,4.7,18,500,16,2.3,12.7,3.56,71,450,0,0,1.188,0.4,0.6,0.4,1,1.2,0,0.4,45.32,0,4,2,0,606,325,1,12,0
B-204A,690,129,2.7,8.7,1900,4,1.662,1.5,9.46,1.7,1007,12,5,6.255,0.6,0.6,0.3,1,1.5,0,0.6,1.7,0,0,2,120,603,325,1,6,47
M-205A,691,129,2.7,8.7,1900,4,1.662,10.5,9.46,1.7,1007,12,5,6.255,0.6,0.6,0.3,1,1.5,0,0.6,1.7,0,0,2,120,603,325,1,6,47
B-202A,692,129,1.17,6,2500,4,1.313,100,17.7,1,510,44,40,8.62,0.6,0.6,0.3,1,1,0,0.6,1.8,0,0,2,120,603,325,1,6,55
B102A,693,129,2.4,7.2,7500,4,0.35,21.55,6.8,0.31,5579,20,15,2.5,0.6,0.6,0.3,1,0.8,0,0.6,6.06,0,0,2,120,603,325,1,6,27
B-102A,694,129,2.4,7.2,7500,4,0.35,21.35,6.8,0.31,5380,23,13,4.2,0.4,0.6,0.3,1,1.4,0,0.4,1.134,0,0,2,120,610,325,1,7.2,60
BH-824D,695,129,31.9,117.5,3000,6,2.08,6.42,0.233,84.06,2338,24,22,5.598,0.4,0.6,0.3,1,1,0,0.6,7.4,0,0,2,0,640,675,1,80,35
